% min: [7.232822, 9.483873, 1.00919, 0.448446, 0.451633, 0.854304, 9.635544, 6.669126] 
% max: [383.032661, 316.851432, 170.252791, 75.799328, 74.505034, 167.726755, 329.469749, 335.216314] 
% i/o: [8, 5] 
@relation 'data10000'
@attribute FD1 numeric
@attribute FD2 numeric
@attribute FD3 numeric
@attribute FD4 numeric
@attribute FD5 numeric
@attribute FD6 numeric
@attribute FD7 numeric
@attribute FD8 numeric
@attribute State {1,2,3,4,5}

@data
30.424537,20.960138,4.916640,2.390071,2.278231,4.862827,20.486852,23.839550,3
31.747587,20.714948,4.976661,2.451893,2.358155,4.764775,20.804324,25.162772,3
30.337285,20.391373,4.696655,2.130350,2.288357,4.383689,20.366299,23.962928,3
29.342987,19.587505,6.037555,2.446851,2.518782,5.630947,20.033332,23.264756,3
31.318699,20.990398,5.223438,2.476375,2.424700,5.314842,20.152414,25.151445,3
29.280213,23.081989,5.478234,2.575207,2.584124,5.250519,22.651250,22.788046,3
29.099172,23.097901,6.221816,3.005779,2.736128,5.909436,22.809620,22.534126,3
29.442694,22.800524,5.709774,2.288091,2.250128,5.465382,21.930799,23.641011,3
29.617594,22.508857,6.358765,3.960797,4.134869,6.225306,21.958699,23.866403,3
29.833789,22.194671,6.151192,3.363466,3.433507,6.266074,21.504316,24.336902,3
30.130942,24.994692,6.330362,2.038179,2.097358,5.829455,25.048093,25.362678,3
28.796830,26.742791,6.059150,1.958890,2.057377,5.588215,26.427412,25.103317,3
25.631795,25.968862,6.055880,2.622606,2.947789,5.697515,26.121553,22.293822,3
24.920064,25.956478,6.506295,3.351045,3.348999,6.654436,25.510582,22.717919,3
25.418286,25.223747,6.646187,2.651925,2.798190,6.596188,24.623206,23.479347,3
26.575321,25.354699,5.869500,2.121525,2.129175,5.605641,24.993251,25.266598,3
27.688193,25.086231,5.787729,2.203458,2.219720,5.447067,25.144638,26.803055,3
25.676317,24.562143,5.288028,2.057637,1.947647,5.204828,23.994956,25.884622,3
26.193463,22.999252,7.490897,3.356243,3.495903,7.493135,22.748456,26.419825,3
27.578496,22.934382,7.648891,4.936725,4.958341,7.672168,22.692278,27.846184,3
29.505986,22.327885,5.625514,2.398047,2.326351,5.146879,22.185785,29.094271,3
30.345152,22.815619,5.850901,1.915186,1.914571,5.326902,22.477614,29.351867,3
29.778393,23.096928,5.777719,2.296501,2.339601,5.669238,22.816055,27.939849,3
28.908560,23.091877,5.786014,2.541309,2.556551,5.746954,22.529557,27.145454,3
28.653525,22.924285,5.533688,2.416454,2.405238,5.274098,22.436214,26.851726,3
28.160588,22.004058,5.709443,1.909273,1.824166,5.160147,22.018635,25.926084,3
27.922688,22.337748,6.203957,2.337904,2.205860,5.825525,22.355730,25.396405,3
27.740556,23.183056,4.860967,1.756815,1.705973,4.771200,22.575406,25.575752,3
27.825600,22.032824,6.015630,3.006364,3.073478,5.955370,21.840829,25.144663,3
27.303345,21.938826,5.036035,1.825747,1.852033,4.649221,22.266067,24.564525,3
27.914427,22.849607,5.287542,1.686670,1.626986,4.887688,23.111608,25.116678,3
32.133251,22.027765,4.983106,1.686562,1.641895,4.611952,22.005132,28.589737,3
35.143395,20.876366,5.834940,2.079354,2.132191,5.620703,20.808969,30.262585,3
34.938389,21.707235,5.175949,3.306713,3.309591,5.276527,21.370751,29.991334,3
34.137701,22.797114,5.331264,1.774270,1.810685,5.103205,22.559624,29.010872,3
35.100095,21.547401,5.765462,1.476944,1.431434,5.062989,21.603974,30.153320,3
30.978339,21.568853,4.787010,1.751162,1.614627,4.380042,20.715260,25.879776,3
32.360829,21.826571,4.749586,1.612199,1.678987,4.555639,20.955898,26.827761,3
31.537612,22.202029,4.302216,1.889296,1.915738,4.376754,21.327070,26.039108,3
31.851703,22.158249,3.914786,1.832579,1.878394,3.813994,21.204169,26.799711,3
31.832796,21.020411,5.429493,2.135060,1.997500,5.075512,20.463450,26.749771,3
32.730641,20.046447,4.097109,1.862316,1.832667,3.885245,19.641762,26.798957,3
32.972781,20.099705,6.250195,3.160498,3.276413,5.856897,19.753648,27.112306,3
32.715240,20.678627,6.527327,3.175924,3.186119,5.988466,20.480053,26.935074,3
34.094284,22.806017,4.279933,1.726293,1.675541,3.704163,23.004132,28.297193,3
32.738168,22.720470,6.885129,4.699484,4.547543,6.471633,22.424269,28.220037,3
31.440474,22.877752,6.203125,3.967838,3.794128,6.105695,22.401925,27.371491,3
29.995336,21.876475,3.689119,2.070184,2.043365,3.677972,20.749337,27.260694,3
29.335298,22.856412,7.168533,3.813418,3.790292,7.179486,21.933818,26.816676,3
28.956346,24.292059,6.507045,3.762814,3.988267,6.179032,23.902726,25.830402,3
29.406674,24.064976,6.466885,3.871311,4.142701,6.126129,23.550381,26.220099,3
31.172992,24.244873,6.783954,3.881473,4.056729,6.467637,24.110581,27.243198,3
32.845240,24.200461,6.531535,4.169283,4.450072,6.297589,23.720014,28.791789,3
33.056091,24.585196,6.607954,3.935259,4.106129,6.542634,24.296082,28.294495,3
32.862464,24.196297,6.230883,4.047266,4.239437,6.151894,23.428320,27.926059,3
33.762512,24.150415,6.181907,4.041254,4.205157,6.208742,23.692944,27.897718,3
34.844315,23.814186,6.345109,3.928094,4.151553,6.253563,23.060463,28.770778,3
34.833693,23.761206,6.357657,3.944756,4.103292,6.239850,23.309714,28.161484,3
35.144953,24.362188,6.485992,3.940366,4.184930,6.228957,23.663625,28.244435,3
35.496322,23.880902,6.488044,4.016818,4.207103,6.271648,23.531155,27.767287,3
36.008988,24.589940,6.514590,3.950287,4.155293,6.186470,24.094736,28.158281,3
36.419788,24.788639,6.617938,3.934452,4.183376,6.217283,24.275192,28.709910,3
37.435868,23.572160,6.417771,3.952153,4.194678,6.096598,23.356661,29.836554,3
35.705509,24.356057,6.722211,3.982769,4.235018,6.337573,23.733686,29.083642,3
33.413288,23.094503,6.500709,3.991235,4.167026,6.350467,23.075364,27.099157,3
33.302185,23.503499,6.411884,3.936215,4.255401,5.970391,23.630842,27.118636,3
33.777745,23.851153,6.517189,4.017026,4.402968,6.007245,23.980104,27.453330,3
33.863995,24.850884,6.414963,4.007392,4.213782,6.155376,24.661375,27.810726,3
33.343315,25.390477,6.485653,3.986902,4.265412,6.148676,25.134012,27.221318,3
34.349351,24.395877,6.447406,3.998263,4.183755,6.120832,24.396329,27.653680,3
34.175828,26.217972,7.591531,4.720947,5.081224,6.961486,25.785739,27.254531,3
37.549415,24.399733,6.595419,4.059402,4.240528,6.154258,24.158744,29.052833,3
37.949678,24.504048,6.481812,4.000520,4.169266,6.100589,24.255684,29.424661,3
37.701213,25.277312,6.609950,4.074919,4.164025,6.271726,24.740321,29.677655,3
37.062833,23.262073,6.752942,4.897146,4.717250,6.572126,23.170782,29.527406,3
36.177827,23.005428,6.743250,4.428310,4.409788,6.230284,23.190851,29.029803,3
35.526254,22.153445,6.440590,4.096671,4.188606,5.699806,22.260384,28.762013,3
36.155525,20.801538,6.521009,4.163012,4.265600,5.906189,20.911004,29.534052,3
36.312897,19.521454,6.278473,3.951215,4.056160,5.837294,19.626139,29.708145,3
36.448212,20.062690,5.340645,3.083545,3.083143,4.957775,19.842723,30.356104,3
37.303011,18.038760,3.650574,1.303672,1.348089,3.300756,17.400340,32.350230,3
37.194741,19.812343,3.911107,1.272469,1.325858,3.749998,18.796783,33.725248,3
37.141268,20.756678,5.633471,4.784767,4.566725,5.675319,20.451894,34.380289,3
33.010680,20.083831,8.553000,5.471026,5.346524,8.342892,19.711931,31.978749,3
31.292443,20.421486,4.728601,3.113510,2.963780,4.478960,19.699770,31.802727,3
29.333506,20.283895,4.793626,1.960324,2.034288,4.348233,20.169861,29.830716,3
29.381234,20.991062,4.077197,1.989277,2.068497,3.793048,20.949387,29.345929,3
29.235335,21.956763,3.581687,1.307571,1.410520,3.426155,21.445254,29.905143,3
30.447352,21.164568,3.817312,2.340527,2.163332,3.853308,20.892235,30.684692,3
31.649453,21.836350,4.235804,1.414199,1.477078,3.887169,21.734328,31.402936,3
30.885820,22.355630,5.260074,2.265592,2.415719,4.751429,22.216436,30.807969,3
32.216368,22.625224,6.079356,3.353584,3.375809,5.680645,22.450459,31.804429,3
34.993452,20.446733,3.815622,1.277778,1.299756,3.707103,19.860805,34.338599,3
32.733444,21.696088,4.237178,1.629838,1.587545,4.083572,20.619262,31.880103,3
33.747554,21.943638,3.736402,1.369751,1.262989,3.635590,21.154187,32.395334,3
33.301064,22.828906,4.781475,3.213735,3.126634,4.675995,22.165584,31.831214,3
33.478669,22.888014,5.036508,2.441305,2.591847,4.762142,22.113446,31.792892,3
33.099834,23.312226,3.991305,1.484888,1.355160,3.969595,22.243616,31.183642,3
34.883610,22.237123,3.868405,1.562841,1.461718,3.845007,21.413279,32.413824,3
34.407314,20.754166,3.754117,1.825543,1.875781,3.838443,19.761320,31.976654,3
33.779467,21.945121,3.511561,1.919701,1.858911,3.438207,20.931984,31.743521,3
34.165516,21.352520,3.898420,2.411623,2.465527,3.472988,20.952665,32.293998,3
31.261049,21.806563,5.405224,3.267510,2.991777,5.090551,21.041527,30.713604,3
27.646285,22.052913,3.547803,1.755901,1.829604,3.343008,21.419715,27.705801,3
28.551701,21.800959,4.025934,2.165169,2.393791,3.784712,21.293255,28.261516,3
30.950332,22.238832,4.238068,2.240954,2.308420,4.111690,21.489758,30.266548,3
34.772352,23.458459,5.231331,2.794203,3.095931,5.104377,23.195932,31.947041,3
36.594910,23.558348,5.732399,2.746783,2.858452,5.734469,23.086641,33.170595,3
36.368993,23.267720,5.215913,2.169795,2.520554,4.828265,23.138739,32.118285,3
36.290720,24.464504,5.194115,2.475424,2.670792,5.037125,23.786281,31.468572,3
36.560115,24.236332,4.576815,1.816653,1.980986,4.273546,23.553422,31.696789,3
36.312085,24.591398,4.983866,1.710329,1.989178,4.789154,23.445778,31.359503,3
36.835971,25.501678,4.746746,1.860239,2.148041,4.387001,24.473709,32.227220,3
37.443993,25.363340,4.792330,1.858757,2.109285,4.453323,24.066663,32.685875,3
37.194301,25.288639,5.467905,2.414169,2.695073,5.137582,24.514912,31.251623,3
36.532580,25.262027,4.726886,1.770502,1.997685,4.409700,24.182280,30.337449,3
35.505841,25.655807,4.726358,2.019699,2.292735,4.484098,24.901445,28.288982,3
35.698535,24.571396,5.362569,2.853590,2.903942,5.258583,23.651337,28.449873,3
36.717820,25.121683,5.525295,2.574782,2.519319,5.613270,23.577838,30.829034,3
35.075986,23.051083,5.357149,3.598175,3.455512,5.353936,22.471331,29.717071,3
35.984566,40.787972,25.518157,10.611610,9.600653,23.481451,42.262006,35.279429,1
36.092771,40.552709,25.899955,10.816449,9.938906,23.501693,42.436580,35.346893,1
37.094202,41.440341,26.311114,10.650211,9.757501,23.931268,43.511413,35.781994,1
39.795226,44.833064,24.945027,11.061397,10.028490,23.298618,45.690088,38.410799,1
39.448609,44.640289,25.232589,12.305476,11.986908,23.830886,45.062534,37.939288,1
38.561383,44.601447,24.590841,10.671074,10.072909,23.350572,44.620318,37.373914,1
41.118329,43.670086,23.684409,11.008445,10.092224,22.573241,44.120207,38.760613,1
39.181731,42.981171,26.370045,12.464634,11.667475,24.709589,43.655706,37.358722,1
37.481728,44.285503,25.079224,11.261908,10.119129,22.950015,44.694931,36.620737,1
38.486716,43.193969,26.721594,11.803939,10.688228,24.859762,44.315626,37.276838,1
38.448031,43.354554,25.053468,11.935061,10.684319,23.417825,44.383509,37.145728,1
38.733306,42.648272,25.172822,13.012801,11.913393,23.563119,44.301378,37.064186,1
38.253747,42.205361,25.839951,12.347161,11.324161,24.614597,44.036847,35.311195,1
35.276166,40.532157,28.279287,12.047428,11.144949,26.062731,43.353262,33.283583,1
35.181519,44.465879,24.867718,11.929441,11.158524,23.094532,45.963114,33.738188,1
35.974600,43.343162,24.944686,12.131646,11.615688,23.021374,45.160561,33.589437,1
39.644613,46.993511,28.874188,12.096195,11.973875,27.270709,46.859814,37.862780,1
42.524843,48.353708,26.059108,13.463602,12.989989,23.889799,49.255420,40.060908,1
51.613219,52.661173,25.350268,13.068604,12.788570,23.286365,52.566591,47.614808,1
51.239095,51.745203,25.813625,14.186574,14.039010,23.736155,52.208518,46.011813,1
52.630324,52.575167,26.110653,13.159745,12.622525,24.255030,52.429084,47.064356,1
55.025517,53.021343,27.133003,13.133308,12.954063,25.620077,53.291196,47.461975,1
55.954683,52.423982,26.792534,13.551937,13.237972,25.273216,53.156626,48.527565,1
56.059002,52.069400,25.339750,14.056759,13.689861,23.945417,53.181777,48.403277,1
57.034561,50.765723,26.448541,13.837978,13.278788,24.672226,52.162747,48.963690,1
57.071920,47.260811,32.125453,13.724755,13.519149,30.094461,48.505817,48.995430,1
57.653702,50.468582,24.484133,15.329547,14.614839,24.556122,49.640646,51.313118,1
57.288879,48.006048,25.042027,12.967069,12.793070,25.427458,46.990937,50.058143,1
57.654002,46.377411,24.663343,16.772352,15.380682,25.734973,45.697455,51.136416,1
57.096962,45.542919,25.347694,12.841233,12.295863,26.050261,45.198453,51.211435,1
58.051161,47.864417,22.824372,13.862423,12.732915,24.457679,46.262133,54.145754,1
56.006944,48.275599,26.050686,15.582904,14.587816,26.710269,47.270261,53.330580,1
57.949184,49.633236,21.759166,12.335665,12.212470,21.814288,48.112869,57.376318,1
58.379481,51.424272,22.656604,13.272626,12.974679,22.847942,49.224033,59.382499,1
62.441124,47.576894,21.587141,14.015070,13.532895,21.710971,44.739250,66.576810,1
56.697284,46.813467,19.816055,13.019023,12.624177,20.551541,43.283487,59.228834,1
58.336848,47.690034,20.268663,15.525202,14.755899,21.301613,44.372135,59.899331,1
64.348541,47.672709,26.030476,12.076000,11.526575,26.518421,44.808084,63.809510,1
62.764535,47.969269,25.504263,11.451429,11.554521,25.938500,45.094232,59.886920,1
61.504574,45.938252,27.929475,14.349143,14.035272,28.182862,42.749768,58.680745,1
61.928987,48.746835,26.848401,11.864712,11.752281,26.797495,45.590110,57.003202,1
63.889284,45.258819,26.114990,11.957880,12.172331,25.871349,42.924339,57.960121,1
65.615981,46.871282,26.210344,12.248910,12.071399,26.262599,44.231460,58.948844,1
68.283099,42.786444,27.649079,11.569495,11.815662,28.043620,40.995806,59.707159,1
68.067830,45.960576,26.141766,12.277070,13.050469,26.733188,43.740889,58.480305,1
70.353172,41.770820,27.128769,13.517913,14.087542,26.948674,40.326673,59.779026,1
73.307601,43.415763,28.134972,13.147812,13.218792,27.908289,41.835561,62.298857,1
76.906657,42.849028,27.253609,14.749403,14.985484,26.449368,41.721051,64.742253,1
77.673568,39.512079,26.425241,14.037037,14.324900,26.600094,37.803740,63.707835,1
76.017558,40.083838,27.704306,15.875099,16.605365,26.934054,39.300205,58.681519,1
73.558764,37.861923,32.893558,13.355041,13.587517,32.240503,36.789236,54.261218,1
74.008135,39.271604,29.409163,16.872405,17.447890,27.312176,38.990067,53.105729,1
65.000396,42.303791,28.504208,13.518385,14.463851,26.492649,40.603009,42.912267,1
64.730012,39.552670,29.013868,13.842120,14.642456,27.654217,38.100438,41.264006,1
65.236739,39.502968,28.458090,13.803298,15.278019,26.886235,37.699223,42.035943,1
62.854414,40.344501,28.471407,16.157222,17.095941,27.162418,38.310210,38.042980,1
60.464450,44.108249,29.317708,14.798842,15.767618,28.423842,42.107409,34.563582,1
60.366050,40.812846,30.823055,14.853682,15.814670,30.208191,39.179916,33.732089,1
58.188303,40.424514,29.253734,14.655065,15.062536,29.370790,39.170413,30.773930,1
58.887099,42.087478,29.798009,14.916496,15.149149,30.297606,40.721015,31.729753,1
58.882977,42.776023,30.516747,14.956249,15.440195,30.546374,41.707387,31.916644,1
59.046892,42.390752,30.852714,14.970992,15.502457,30.925818,41.603760,31.508234,1
59.579304,43.218098,30.391181,14.979774,15.301539,30.936795,42.723934,31.990093,1
61.587896,44.480479,30.644709,17.139142,17.434827,31.525372,43.498690,35.751335,1
67.598723,42.119826,31.282309,16.502416,16.267856,32.230624,41.322328,42.522061,1
63.636198,45.354822,32.753802,16.664743,16.739537,33.511767,43.725365,40.623306,1
64.736679,43.147540,30.209748,16.188457,16.397214,31.287602,40.602991,43.230439,1
62.011236,42.874409,31.568999,16.601712,16.783110,32.230437,39.859856,43.497858,1
64.027833,43.894594,28.998366,17.040013,17.288123,30.359184,39.947644,46.150607,1
53.380184,49.238473,27.204790,17.496827,17.210430,29.085464,44.411564,38.558875,1
53.737558,49.046167,28.145973,18.414752,17.333547,29.608640,44.594906,38.719748,1
53.194466,50.371641,30.454854,16.451880,16.286133,30.673343,45.956336,39.268162,1
50.577462,48.210375,29.822568,16.542910,16.603047,29.193089,45.764622,36.889428,1
51.258867,48.682181,29.781260,16.319454,16.029874,29.391138,46.315907,37.073137,1
50.668535,48.507475,29.386117,16.893752,16.210320,29.172721,46.017203,37.000122,1
49.519072,50.111693,30.744489,14.827363,14.486107,29.638385,47.825669,36.561076,1
52.277035,47.028497,29.498777,15.795366,14.821269,27.796974,45.577913,40.029286,1
47.907879,48.815496,33.217283,15.743774,15.558078,30.745318,46.880154,37.301271,1
49.433179,54.728322,28.501712,13.957950,13.597514,26.887351,50.257205,40.432813,1
48.641520,56.092232,28.622518,12.446575,12.673868,27.087643,51.627513,39.731043,1
49.294310,55.904829,28.835202,11.187923,11.427485,27.379728,50.741379,40.990894,1
43.150160,55.659997,28.613670,14.245360,13.962463,28.102092,49.752908,37.048341,1
41.897567,54.896384,24.095573,11.063454,11.274221,23.312158,48.567095,36.019615,1
37.883482,56.528073,25.303379,12.379882,12.414365,24.439508,49.834966,33.894681,1
41.353245,57.389905,23.625807,11.153507,10.954753,23.579686,48.364999,38.195523,1
43.086696,57.369803,23.256263,12.130306,12.096476,22.475030,48.701091,39.226763,1
44.555884,56.929203,23.556824,12.005109,11.307837,23.177506,48.182952,40.154052,1
46.058448,53.446156,21.126282,11.628490,10.679805,20.804734,43.837344,44.862376,1
42.263785,54.085573,25.171227,11.850123,10.839164,23.904649,46.230015,39.769693,1
42.146142,53.739327,25.831591,12.277101,11.108992,24.401021,45.908089,39.702201,1
42.847419,54.847904,26.702178,11.957498,10.845235,24.801492,48.466302,39.743991,1
44.698644,54.259724,25.693469,12.394657,11.362742,24.442506,47.703481,41.262964,1
42.821189,54.613121,25.509771,12.239329,11.267399,24.580045,47.208062,40.675338,1
43.737116,55.701603,25.279787,11.784877,10.150448,25.067152,48.083567,41.925843,1
44.482364,53.364605,25.255813,10.554426,9.544982,24.638160,45.662139,42.676509,1
44.224838,54.157913,25.086191,10.337295,9.578811,24.430877,46.630319,41.596201,1
45.052148,57.101499,26.269849,10.952795,10.482376,24.709194,51.194686,41.631439,1
46.689831,54.662925,23.142417,10.830970,10.368406,22.327048,48.427045,43.162197,1
47.133144,54.135783,29.702858,13.023140,12.560026,27.769332,50.224089,43.175280,1
46.775779,57.730973,27.411002,9.762041,9.767051,25.732301,54.751907,39.917239,1
49.663367,53.064949,27.841856,10.594055,10.500719,25.445780,51.185970,42.555699,1
51.064263,51.471592,27.413232,10.660055,10.607333,25.924788,49.976268,41.802459,1
43.796839,52.789774,27.242854,11.513392,11.267395,25.268785,52.444976,35.038347,1
44.034878,53.794458,27.682365,10.328532,9.738524,25.548600,54.282234,34.501161,1
42.426959,53.901320,27.103509,10.224916,9.814013,25.800776,52.862307,33.691802,1
42.636595,55.368011,26.702004,10.143772,9.645182,25.083372,53.658827,35.738702,1
42.591676,55.800745,29.215888,11.121743,11.124295,26.392502,55.334589,35.260081,1
41.964396,56.342875,28.525954,11.177206,11.461450,26.434769,55.534983,34.712402,1
42.365134,59.166000,29.698211,10.990998,10.487061,27.306813,58.688619,34.708148,1
41.565524,61.227066,27.264552,9.960414,9.690821,25.297873,60.441465,33.275787,1
40.382069,59.818148,27.373077,10.174930,9.953993,25.106193,59.576167,32.223125,1
41.160040,61.724879,28.095496,9.569930,9.037465,25.350979,62.643029,32.465678,1
43.341150,60.630691,27.901351,9.848778,9.488898,25.533224,61.789971,35.007812,1
43.265199,60.466343,27.739608,9.508664,9.155866,25.322420,61.460988,34.880058,1
42.698846,63.908267,27.292075,9.671504,9.441057,25.577035,64.291774,34.981311,1
46.689581,62.711887,27.516376,10.390653,10.019652,25.621287,63.432863,37.639604,1
46.334525,60.551309,27.627495,10.052500,9.837311,25.180319,62.002859,38.618213,1
